PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,orden_en_hogar,Come y duerme  en este hogar,Sexo,Que parentesco o relación tiene con el/la jefe/a del hogar,Age,Cual es el mes en que nació,Cual es el año en que nació,Tiene cédula de ciudadanía ecuatoriana,Está inscrito en el Registro Civil,Tiene seguro de salud privado,Tiene discapacidad permanente por más de un año,Discapacidad intelectual,Discapacidad Fisico-Motora,Discapacidad Visual,Discapacidad Auditiva,Discapacidad Mental,Asiste actualmente a un establecimiento de educación especial para personas con discapacidad,En dónde nació,En que año llegó al Ecuador,Provincia/País Cantón Parroquia de Nacimiento,En que lugar vive habitualmente,Provincia/País Cantón Parroquia Que Vive Habitualmente,Hace 5 años(Noviembre 2005) En que lugar vivía habitualmente,Provincia/País Cantón Parroquia Que Vivía Hace 5 años,Habla Lengua Indígena el Papá,Habla Lengua Indígena la Mamá,Habla Lengua Castellano/Español el Papá,Habla Lengua Castellano/Español la Mamá,Habla Lengua Extranjera el Papá,Habla Lengua Extranjera la Mamá,No habla el Papá,No habla la Mamá,Habla Lengua Indígena,Cual lengua indigena habla,Habla Lengua Castellana,Habla Lengua Extranjera,No habla Ningún Idioma,Como se identifica según su cultura y costumbres,Cual es la Nacionalidad o Pueblo indígena al que pertenece,El/la niño/a participa en el Programa del INFA,El/la niño/a participa en el Programa del Ministerio de Educación,El/la niño/a participa en el Programa del Centro Infantil Privado,El/la niño/a participa en el Programa del Centro Infantil Público,El/la niño/a participa en Otro Programa,"El/la niño/a Le cuida la madre, el padre, familiares o conocidos gratis",El/la niño/a paga a familiares o conocidos por el cuidado,Sabe leer y escribir,En los ultimos 6 meses ha utilizado Telefono Celular,En los ultimos 6 meses ha utilizado Internet,En los utlimos 6 meses ha utilizado Computadora,Asiste actualmente a un establecimiento de enseñanza regular,El establecimiento de enseñanza regular al que asiste es,Cual es el nivel de instrucción más alto al que asiste o asistió,"Cual es el grado, curso o año más alto que aprobó",Tiene algún título de nivel superior o postgrado,Que título tiene,Qué hizo la semana pasada,Si NO ha trabajado,A que se dedica o que hace el negocio o empresa en la que trabaja o trabajo,Que hace o que es en donde trabaja o trabajo,En el lugar indicado trabaja o trabajo como,Cuantas horas trabajo la semana pasada o la última semana que trabajó,El trabajo que realiza o realizó es o fue,Estado conyugal,Seguridad Social aporta o es afiliado,Cuantos hijos e hijas nacidos vivos ha tenido durante toda su vida,Cuantos hijos nacidos vivos ha tenido durante toda su vida,Cuantas hijas nacidas vivas ha tenido durante toda su vida,No sabe cuantos hijo/as nacidos vivos ha tenido durante toda su vida,Total de Hijos Vivos Actualmente,No sabe cuantos hijos estan vivos actualmente,A que edad tuvo su primer hijo o hija,No sabe a que edad tuvo su primer hijo,Año que tuvo su último hijo nacido vivo,Mes que tuvo su último hijo nacido vivo,No sabe cuando  tuvo su último hijo nacido vivo,Esta vivo el último hijo o hija nacido vivo,Discapacidad recodificada,Idioma que habla recodificado,Autoidentificación étnica recodifica,Tipo de actividad,Rama de actividad recodificada,Grupo de ocupación recodificado,Grupos de edad quinquenal,Grandes grupos de edad,Años de escolaridad,Identificador de manzana,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id
Orellana,01,51,999,007,01,003,1,Area rural,2,Si,Mujer,Cónyuge o  conviviente,28,Agosto,1982,Si,#NULL !,No,No,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,131150,En esta ciudad o parroquia rural,220151,En otro lugar del país,220151,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Mestizo/a,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,No,#NULL !,Primario,6,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,9999,9999,Trabajador/a no remunerado,48,Dentro del hogar,Unido/a,No aporta,7,1,6,#NULL !,1,#NULL !,24,#NULL !,2006,Septiembre,#NULL !,No Sabe,#NULL !,Castellano Español,Mestizo,Trabajó al menos 1 hora,No declarado,No declarado,De 25 a 29 años,De 15 a 64 años,7,22015199900701,22015199900701003,220151999007010031,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,003,1,Area rural,3,Si,Hombre,Hijo o HIja,4,Septiembre,2006,No,No,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,131150,En esta ciudad o parroquia rural,220151,No había nacido,#NULL !,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Mestizo/a,#NULL !,Programa del INFA,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Mestizo,#NULL !,#NULL !,#NULL !,De 1 a 4 años,De 0 a 14 años,#NULL !,22015199900701,22015199900701003,220151999007010031,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,004,1,Area rural,1,Si,Mujer,Jefe o Jefa de hogar,41,Octubre,1969,Si,#NULL !,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,150150,En otro lugar del país,220151,En esta ciudad o parroquia rural,220151,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,No,No,No,#NULL !,Secundario,2,#NULL !,#NULL !,No trabajó pero SI tiene trabajo,#NULL !,9999,9999,Se ignora,30,Dentro del hogar,Casado/a,No aporta,Ninguno,0,0,0,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,No trabajó pero si tiene trabajo,No declarado,No declarado,De 40 a 44 años,De 15 a 64 años,9,22015199900701,22015199900701004,220151999007010041,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,005,1,Area rural,1,Si,Hombre,Jefe o Jefa de hogar,54,Junio,1956,Si,#NULL !,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,150350,En esta ciudad o parroquia rural,220151,En otro lugar del país,220151,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Se ignora,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,No,No,No,#NULL !,Primario,6,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,113,6111,Trabajador/a no remunerado,48,Dentro del hogar,Separado/a,No aporta,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca","Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",De 50 a 54 años,De 15 a 64 años,7,22015199900701,22015199900701005,220151999007010051,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,005,1,Area rural,2,Si,Hombre,Otro no pariente,19,Septiembre,1991,Si,#NULL !,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,150150,En esta ciudad o parroquia rural,220151,En otro lugar del país,220151,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,Si,Shuar chicham,#NULL !,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,No,No,No,#NULL !,Educación Básica,8,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Unido/a,No declarado,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Indígena,Indígena,Es estudiante,#NULL !,#NULL !,De 15 a 19 años,De 15 a 64 años,8,22015199900701,22015199900701005,220151999007010051,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,005,1,Area rural,3,Si,Mujer,Otro no pariente,17,Julio,1993,Si,#NULL !,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,150150,En esta ciudad o parroquia rural,220151,En otro lugar del país,220150,Si,si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,No,#NULL !,Educación Básica,10,#NULL !,#NULL !,No trabajó,Realiza quehaceres del hogar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Unido/a,No declarado,Ninguno,0,0,0,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Realiza quehaceres domésticos del hogar,#NULL !,#NULL !,De 15 a 19 años,De 15 a 64 años,10,22015199900701,22015199900701005,220151999007010051,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,006,1,Area rural,1,Si,Hombre,Jefe o Jefa de hogar,20,Enero,1990,Si,#NULL !,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220150,En esta ciudad o parroquia rural,220151,En otro lugar del país,220151,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,No,No,No,#NULL !,Educación Media,3,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,113,9211,Trabajador/a no remunerado,40,Dentro del hogar,Unido/a,IESS Seguro general,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca",Ocupaciones elementales,De 20 a 24 años,De 15 a 64 años,13,22015199900701,22015199900701006,220151999007010061,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,006,1,Area rural,2,Si,Mujer,Cónyuge o  conviviente,16,Diciembre,1993,Si,#NULL !,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220150,En otro lugar del país,220150,En esta ciudad o parroquia rural,220151,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,No,#NULL !,Educación Media,2,#NULL !,#NULL !,No trabajó,Realiza quehaceres del hogar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Unido/a,No declarado,Ninguno,0,0,0,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Realiza quehaceres domésticos del hogar,#NULL !,#NULL !,De 15 a 19 años,De 15 a 64 años,12,22015199900701,22015199900701006,220151999007010061,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,006,1,Area rural,3,Si,Mujer,Hijo o HIja,0,Febrero,2010,No,Si,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220151,En otro lugar del país,220151,No había nacido,#NULL !,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Al cuidado familiar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,No habla,Indígena,#NULL !,#NULL !,#NULL !,Menor de 1 año,De 0 a 14 años,#NULL !,22015199900701,22015199900701006,220151999007010061,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,007,1,Area rural,1,Si,Hombre,Jefe o Jefa de hogar,39,Octubre,1971,Si,#NULL !,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,150151,En esta ciudad o parroquia rural,220151,En otro lugar del país,220151,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,No,#NULL !,Secundario,1,#NULL !,#NULL !,Trabajó al menos una hora,#NULL !,113,6111,Trabajador/a no remunerado,48,Dentro del hogar,Casado/a,No aporta,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Trabajó al menos 1 hora,"Agricultura, ganadería, silvicultura y pesca","Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",De 35 a 39 años,De 15 a 64 años,8,22015199900701,22015199900701007,220151999007010071,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,007,1,Area rural,2,Si,Mujer,Otro Pariente,36,Septiembre,1974,Si,#NULL !,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,150153,En esta ciudad o parroquia rural,220151,En otro lugar del país,220151,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,No,#NULL !,Primario,6,#NULL !,#NULL !,No trabajó,Realiza quehaceres del hogar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Casado/a,No declarado,Ninguno,0,0,0,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Realiza quehaceres domésticos del hogar,#NULL !,#NULL !,De 35 a 39 años,De 15 a 64 años,7,22015199900701,22015199900701007,220151999007010071,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,007,1,Area rural,3,Si,Mujer,Cónyuge o  conviviente,15,Noviembre,1995,Si,#NULL !,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,150150,En esta ciudad o parroquia rural,220151,En otro lugar del país,220151,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Educación Básica,10,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Casado/a,No declarado,No responde,no responde,no responde,No responde,#NULL !,#NULL !,#NULL !,#NULL !,No reponde,No responde,No responde,#NULL !,#NULL !,Castellano Español,Indígena,Es estudiante,#NULL !,#NULL !,De 15 a 19 años,De 15 a 64 años,9,22015199900701,22015199900701007,220151999007010071,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,007,1,Area rural,4,Si,Hombre,Hijo o HIja,12,Abril,1998,No,Si,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220151,En otro lugar del país,220151,En esta ciudad o parroquia rural,220151,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Educación Básica,7,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Soltero/a,No aporta,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Es estudiante,#NULL !,#NULL !,De 10 a 14 años,De 0 a 14 años,6,22015199900701,22015199900701007,220151999007010071,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,007,1,Area rural,5,Si,Mujer,Hijo o HIja,8,Abril,2002,No,Si,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220151,En otro lugar del país,220151,En esta ciudad o parroquia rural,220151,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,Si,Fiscal (Estado),Educación Básica,4,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Es estudiante,#NULL !,#NULL !,De 5 a 9 años,De 0 a 14 años,3,22015199900701,22015199900701007,220151999007010071,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,007,1,Area rural,6,Si,Hombre,Hijo o HIja,5,Septiembre,2005,No,Si,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220151,En otro lugar del país,220151,En esta ciudad o parroquia rural,220151,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,No,No,No,No,Si,Fiscal (Estado),Educación Básica,1,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Es estudiante,#NULL !,#NULL !,De 5 a 9 años,De 0 a 14 años,0,22015199900701,22015199900701007,220151999007010071,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,007,1,Area rural,7,Si,Mujer,Hijo o HIja,19,Agosto,1991,Si,#NULL !,Si,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,150153,En esta ciudad o parroquia rural,220151,En otro lugar del país,220150,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Si,No,No,No,#NULL !,Secundario,2,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Soltero/a,No declarado,Ninguno,0,0,0,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Indígena,Es estudiante,#NULL !,#NULL !,De 15 a 19 años,De 15 a 64 años,9,22015199900701,22015199900701007,220151999007010071,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,007,1,Area rural,8,Si,Hombre,Nieto o nieta,0,Febrero,2010,No,Si,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,210150,En esta ciudad o parroquia rural,220151,No había nacido,#NULL !,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Al cuidado familiar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,No habla,Indígena,#NULL !,#NULL !,#NULL !,Menor de 1 año,De 0 a 14 años,#NULL !,22015199900701,22015199900701007,220151999007010071,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,009,1,Area rural,1,Si,Hombre,Jefe o Jefa de hogar,43,Diciembre,1966,Si,#NULL !,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,120752,En esta ciudad o parroquia rural,220151,En otro lugar del país,220151,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Mestizo/a,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,No,#NULL !,Primario,6,#NULL !,#NULL !,No trabajó,Realiza quehaceres del hogar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Casado/a,No declarado,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Mestizo,Realiza quehaceres domésticos del hogar,#NULL !,#NULL !,De 40 a 44 años,De 15 a 64 años,7,22015199900701,22015199900701009,220151999007010091,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,009,1,Area rural,2,Si,Mujer,Cónyuge o  conviviente,42,Noviembre,1968,Si,#NULL !,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,150151,En esta ciudad o parroquia rural,220151,En otro lugar del país,220151,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Indígena,Kichwa Amazonia,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,No,#NULL !,Secundario,3,#NULL !,#NULL !,No trabajó,Realiza quehaceres del hogar,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Casado/a,No declarado,9,3,6,#NULL !,9,#NULL !,17,#NULL !,2006,Abril,#NULL !,Si,#NULL !,Castellano Español,Indígena,Realiza quehaceres domésticos del hogar,#NULL !,#NULL !,De 40 a 44 años,De 15 a 64 años,10,22015199900701,22015199900701009,220151999007010091,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,009,1,Area rural,3,Si,Hombre,Hijo o HIja,16,Agosto,1994,Si,#NULL !,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,150150,En esta ciudad o parroquia rural,220151,En otro lugar del país,220150,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Mestizo/a,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,No,No,No,#NULL !,Educación Básica,8,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Soltero/a,No declarado,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Mestizo,Es estudiante,#NULL !,#NULL !,De 15 a 19 años,De 15 a 64 años,8,22015199900701,22015199900701009,220151999007010091,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,009,1,Area rural,4,Si,Hombre,Hijo o HIja,13,Febrero,1997,Si,#NULL !,No,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220150,En otro lugar del país,220150,En esta ciudad o parroquia rural,220151,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Mestizo/a,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,Se ignora,Se ignora,Si,Fiscal (Estado),Educación Básica,8,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Soltero/a,No aporta,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Mestizo,Es estudiante,#NULL !,#NULL !,De 10 a 14 años,De 0 a 14 años,7,22015199900701,22015199900701009,220151999007010091,ORELLANA,ORELLANA,DAYUMA,220151999007
Orellana,01,51,999,007,01,009,1,Area rural,5,Si,Mujer,Hijo o HIja,11,Febrero,1999,Si,#NULL !,Se ignora,No Responde,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,En otro lugar del país,#NULL !,220151,En otro lugar del país,220151,En esta ciudad o parroquia rural,220151,#NULL !,#NULL !,Si,Si,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,#NULL !,#NULL !,Mestizo/a,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Si,No,Se ignora,Se ignora,Si,Fiscal (Estado),Educación Básica,7,#NULL !,#NULL !,No trabajó,Es estudiante,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,Castellano Español,Mestizo,Es estudiante,#NULL !,#NULL !,De 10 a 14 años,De 0 a 14 años,6,22015199900701,22015199900701009,220151999007010091,ORELLANA,ORELLANA,DAYUMA,220151999007
