PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Secuencial de Hogar,"Del total de cuartos de este hogar, Cuantos son exclusivos para dormir",Ningun Dormitorio,Tiene este hogar cuarto o espacio exclusivo para cocinar,El servicio higiénico o escusado que dispone el hogar es,Dispone este hogar de espacio con instalaciones y/o ducha para bañarse,Cual es el principal combustible o energía que utiliza este hogar para cocinar,"Principalmente, el agua que toman los miembros del hogar",Dispone este hogar de servicio de telefono convencional,Algun miembro de este hogar dispone de servicio de telefono celular,Dispone este hogar de servicio de internet,Dispone este hogar de computadora,Dispone este hogar de servicio de televisión por cable,Cuanto fue el último pago que realizó el hogar por concepto de luz eléctrica,No paga la luz electrica,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para trabajar,Cuantos se trasladan fuera de esta ciudad o parroquia para trabajar,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para estudiar,Cuantos se trasladan fuera de la ciudad o parroquia rural para estudiar,La vivienda que ocupa este hogar es,"Durante el año 2010, Alguna persona de este hogar recibió dinero por parte de familiares o amigos que viven en el exterior",A partir del último censo de población y vivienda(Noviembre 2001) una o mas personas que vivían en este hogar viajaron a otro pais y todavia no regresan para quedarse definitivamente,Cuantos personas viajaron al Exterior,Total_Personas,Total_Hombres,Total_Mujeres,Identificador de manzana,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id
Orellana,01,57,999,005,04,004,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,7,3,4,22015799900504,22015799900504004,220157999005040041,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,04,005,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,20,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,6,4,2,22015799900504,22015799900504005,220157999005040051,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,04,006,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,5,3,2,22015799900504,22015799900504006,220157999005040061,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,04,007,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,8,4,4,22015799900504,22015799900504007,220157999005040071,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,04,013,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,5,3,2,22015799900504,22015799900504013,220157999005040131,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,04,014,1,Area rural,Hogar 1,0,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,1,2,22015799900504,22015799900504014,220157999005040141,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,04,016,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,6,1,5,22015799900504,22015799900504016,220157999005040161,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,04,017,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,1,1,0,22015799900504,22015799900504017,220157999005040171,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,04,018,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015799900504,22015799900504018,220157999005040181,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,04,019,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,2,1,1,22015799900504,22015799900504019,220157999005040191,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,05,001,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,1,1,0,22015799900505,22015799900505001,220157999005050011,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,05,002,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,4,3,1,22015799900505,22015799900505002,220157999005050021,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,05,003,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,5,3,2,22015799900505,22015799900505003,220157999005050031,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,05,004,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,2,1,22015799900505,22015799900505004,220157999005050041,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,05,005,1,Area rural,Hogar 1,4 dormitorios,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,7,3,4,22015799900505,22015799900505005,220157999005050051,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,05,006,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,10,6,4,22015799900505,22015799900505006,220157999005050061,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,05,009,1,Area rural,Hogar 1,3 dormitorios,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,5,3,2,22015799900505,22015799900505009,220157999005050091,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,06,001,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,8,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,9,4,5,22015799900506,22015799900506001,220157999005060011,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,06,002,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,8,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,2,6,22015799900506,22015799900506002,220157999005060021,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,06,003,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,11,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,7,4,3,22015799900506,22015799900506003,220157999005060031,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,06,004,1,Area rural,Hogar 1,0,0,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015799900506,22015799900506004,220157999005060041,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,09,001,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015799900509,22015799900509001,220157999005090011,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,09,002,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,#NULL !,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015799900509,22015799900509002,220157999005090021,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,09,003,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015799900509,22015799900509003,220157999005090031,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,09,004,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,2,4,22015799900509,22015799900509004,220157999005090041,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,09,005,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,5,2,3,22015799900509,22015799900509005,220157999005090051,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,09,006,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,1,0,1,22015799900509,22015799900509006,220157999005090061,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,09,009,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,5,3,2,22015799900509,22015799900509009,220157999005090091,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,09,010,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,2,1,22015799900509,22015799900509010,220157999005090101,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,09,011,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015799900509,22015799900509011,220157999005090111,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,09,012,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015799900509,22015799900509012,220157999005090121,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,09,013,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015799900509,22015799900509013,220157999005090131,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,09,014,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,Compartido con varios hogares,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,Si,3,Propia y totalmente pagada,Si,No,#NULL !,6,3,3,22015799900509,22015799900509014,220157999005090141,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,09,015,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,Si,No,#NULL !,5,2,3,22015799900509,22015799900509015,220157999005090151,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,09,016,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,Si,No,#NULL !,5,1,4,22015799900509,22015799900509016,220157999005090161,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,09,018,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,Si,No,#NULL !,6,4,2,22015799900509,22015799900509018,220157999005090181,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,57,999,005,09,021,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,Si,No,#NULL !,10,7,3,22015799900509,22015799900509021,220157999005090211,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,01,58,999,002,01,003,1,Area rural,Hogar 1,5 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,4,4,22015899900201,22015899900201003,220158999002010031,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,01,004,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,3,0,22015899900201,22015899900201004,220158999002010041,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,01,005,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015899900201,22015899900201005,220158999002010051,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,01,006,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,0,2,22015899900201,22015899900201006,220158999002010061,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,01,007,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,5,3,22015899900201,22015899900201007,220158999002010071,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,004,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,79,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,4,1,22015899900202,22015899900202004,220158999002020041,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,005,1,Area rural,Hogar 1,5 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015899900202,22015899900202005,220158999002020051,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,006,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,27,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,Si,1 Persona,2,1,1,22015899900202,22015899900202006,220158999002020061,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,008,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,2,1,1,22015899900202,22015899900202008,220158999002020081,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,010,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,17,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,3,2,1,22015899900202,22015899900202010,220158999002020101,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,011,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,0,2,22015899900202,22015899900202011,220158999002020111,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,013,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,4,1,3,22015899900202,22015899900202013,220158999002020131,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,014,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015899900202,22015899900202014,220158999002020141,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,015,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,12,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015899900202,22015899900202015,220158999002020151,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,016,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015899900202,22015899900202016,220158999002020161,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,017,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015899900202,22015899900202017,220158999002020171,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,018,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,2,1,1,22015899900202,22015899900202018,220158999002020181,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,019,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,8,1,7,22015899900202,22015899900202019,220158999002020191,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,020,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,7,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015899900202,22015899900202020,220158999002020201,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,021,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,9,5,4,22015899900202,22015899900202021,220158999002020211,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,022,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015899900202,22015899900202022,220158999002020221,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,023,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,9999,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015899900202,22015899900202023,220158999002020231,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,002,02,024,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,8,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015899900202,22015899900202024,220158999002020241,ORELLANA,ORELLANA,LA BELLEZA,220158999002
Orellana,01,58,999,003,01,001,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,4,3,22015899900301,22015899900301001,220158999003010011,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,01,002,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,3,2,22015899900301,22015899900301002,220158999003010021,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,01,008,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,2,1,1,22015899900301,22015899900301008,220158999003010081,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,01,009,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015899900301,22015899900301009,220158999003010091,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,01,011,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Arrendada,No,No,#NULL !,4,3,1,22015899900301,22015899900301011,220158999003010111,ORELLANA,ORELLANA,LA BELLEZA,220158999003
Orellana,01,58,999,003,01,014,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,4,1,22015899900301,22015899900301014,220158999003010141,ORELLANA,ORELLANA,LA BELLEZA,220158999003
