PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Tipo de vivienda,Via de acceso principal a la vivienda,Condición de ocupación de la vivienda,Material predominante del techo o cubierta de la vivienda,Material predominante de las paredes exteriores de la vivienda,Material predominante del piso de la vivienda,Estado del techo de la vivienda,Estado de las paredes de la vivienda,Estado del piso de la vivienda,De donde proviene principalmente el agua que recibe la vivienda,El agua que recibe la vivienda es,El servicio higiénico o escusado de la vivienda es,El servicio de luz (energía) eléctrica de la vivienda proviene principalmente,Dispone la vivienda de medidor de energía eléctrica,Cuantos focos ahorradores tiene su vivienda,Cuantos focos convencionales tiene su vivienda,Principalmente como elimina la basura,"Sin contar la cocina, el baño y cuartos de negocio.Cuantos cuartos tiene la vivienda","Todas las personas que duermen en esta vivienda, cocinan sus alimentos en forma conjunta y comparten un mismo gasto para la comida",Cuantos grupos de personas(hogares) duermen en su vivienda y cocinan los alimentos por separado incluya su hogar,nro_hogares,Total de personas de la vivienda,Total de dormitorios de la vivienda,Total de emigrantes,Identificador de manzana,sec_id,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,Total_Personas
Orellana,01,57,999,001,02,001,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,5 cuartos,Si,1 hogares,1,6 personas,4 dormitorios,#NULL !,22015799900102,220157999001,22015799900102001,220157999001020011,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,001,02,009,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Regular,"De río, vertiente, acequia o canal","Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,0,4,Por carro recolector,6 cuartos,Si,1 hogares,1,6 personas,4 dormitorios,#NULL !,22015799900102,220157999001,22015799900102009,220157999001020091,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,002,02,001,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,4 cuartos,Si,1 hogares,1,6 personas,4 dormitorios,#NULL !,22015799900202,220157999002,22015799900202001,220157999002020011,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,002,02,004,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,0,4,Por carro recolector,1 cuarto,Si,1 hogares,1,6 personas,1 dormitorio,#NULL !,22015799900202,220157999002,22015799900202004,220157999002020041,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,002,02,010,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,Por carro recolector,4 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015799900202,220157999002,22015799900202010,220157999002020101,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,002,05,004,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Malo,Bueno,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,5 cuartos,Si,1 hogares,1,6 personas,4 dormitorios,#NULL !,22015799900205,220157999002,22015799900205004,220157999002050041,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,002,05,023,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,4 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015799900205,220157999002,22015799900205023,220157999002050231,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,002,06,005,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La queman,4 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015799900206,220157999002,22015799900206005,220157999002060051,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,002,07,005,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,No tiene,#NULL !,#NULL !,#NULL !,"La arrojan al río, acequia o canal",5 cuartos,Si,1 hogares,1,6 personas,5 dormitorios,#NULL !,22015799900207,220157999002,22015799900207005,220157999002070051,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,003,02,004,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015799900302,220157999003,22015799900302004,220157999003020041,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,003,06,003,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,0,2,Por carro recolector,3 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015799900306,220157999003,22015799900306003,220157999003060031,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,003,06,010,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,Por carro recolector,6 cuartos,Si,1 hogares,1,6 personas,4 dormitorios,#NULL !,22015799900306,220157999003,22015799900306010,220157999003060101,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,003,06,026,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,4 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015799900306,220157999003,22015799900306026,220157999003060261,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,003,06,034,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,0,2,La entierran,3 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015799900306,220157999003,22015799900306034,220157999003060341,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,003,07,004,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,Otro (Agua lluvia/albarrada),"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,7,1,Por carro recolector,6 cuartos,Si,1 hogares,1,6 personas,5 dormitorios,#NULL !,22015799900307,220157999003,22015799900307004,220157999003070041,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,003,07,011,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,0,2,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015799900307,220157999003,22015799900307011,220157999003070111,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,003,07,024,1,Area rural,Mediagua,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Bueno,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,6 personas,1 dormitorio,#NULL !,22015799900307,220157999003,22015799900307024,220157999003070241,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,004,01,010,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,2,1,Por carro recolector,5 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015799900401,220157999004,22015799900401010,220157999004010101,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,004,03,009,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Generador de luz (Planta eléctrica),#NULL !,2,2,La queman,3 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015799900403,220157999004,22015799900403009,220157999004030091,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,004,04,013,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015799900404,220157999004,22015799900404013,220157999004040131,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,004,04,015,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,4 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015799900404,220157999004,22015799900404015,220157999004040151,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,005,04,005,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,Por carro recolector,3 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015799900504,220157999005,22015799900504005,220157999005040051,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,005,04,016,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,3 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015799900504,220157999005,22015799900504016,220157999005040161,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,005,09,002,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,6 personas,1 dormitorio,#NULL !,22015799900509,220157999005,22015799900509002,220157999005090021,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,005,09,004,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La queman,6 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015799900509,220157999005,22015799900509004,220157999005090041,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,005,09,012,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015799900509,220157999005,22015799900509012,220157999005090121,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,005,09,014,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Generador de luz (Planta eléctrica),#NULL !,9,0,La queman,5 cuartos,Si,1 hogares,1,6 personas,4 dormitorios,#NULL !,22015799900509,220157999005,22015799900509014,220157999005090141,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,57,999,005,09,018,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La queman,5 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015799900509,220157999005,22015799900509018,220157999005090181,ORELLANA,ORELLANA,INES ARANGO,6
Orellana,01,58,999,002,02,016,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015899900202,220158999002,22015899900202016,220158999002020161,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,003,02,003,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,2 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015899900302,220158999003,22015899900302003,220158999003020031,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,003,02,005,1,Area rural,Mediagua,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Adobe o tapia,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,6 personas,1 dormitorio,#NULL !,22015899900302,220158999003,22015899900302005,220158999003020051,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,003,02,009,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La queman,3 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015899900302,220158999003,22015899900302009,220158999003020091,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,003,04,002,1,Area rural,Covacha,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tabla sin tratar,Malo,Malo,Malo,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,1,6 personas,Sin dormitorio,#NULL !,22015899900304,220158999003,22015899900304002,220158999003040021,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,003,04,008,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Letrina,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015899900304,220158999003,22015899900304008,220158999003040081,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,004,01,006,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015899900401,220158999004,22015899900401006,220158999004010061,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,004,01,009,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La queman,3 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015899900401,220158999004,22015899900401009,220158999004010091,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,004,01,019,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,2 cuartos,Si,1 hogares,1,6 personas,2 dormitorios,#NULL !,22015899900401,220158999004,22015899900401019,220158999004010191,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,005,02,002,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,2 cuartos,Si,1 hogares,1,6 personas,1 dormitorio,#NULL !,22015899900502,220158999005,22015899900502002,220158999005020021,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,005,02,004,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,2 cuartos,Si,1 hogares,1,6 personas,1 dormitorio,#NULL !,22015899900502,220158999005,22015899900502004,220158999005020041,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,005,05,005,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,3 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015899900505,220158999005,22015899900505005,220158999005050051,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,005,05,013,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,0,3,Por carro recolector,3 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015899900505,220158999005,22015899900505013,220158999005050131,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,006,01,001,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tabla sin tratar,Malo,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,6 personas,Sin dormitorio,#NULL !,22015899900601,220158999006,22015899900601001,220158999006010011,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,006,04,006,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tierra,Malo,Malo,Malo,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,6 personas,1 dormitorio,#NULL !,22015899900604,220158999006,22015899900604006,220158999006040061,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,006,04,007,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015899900604,220158999006,22015899900604007,220158999006040071,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,006,04,011,1,Area rural,Choza,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Caña revestida o bahareque,Caña,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,6 personas,Sin dormitorio,#NULL !,22015899900604,220158999006,22015899900604011,220158999006040111,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,006,04,012,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,0,4,La queman,4 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015899900604,220158999006,22015899900604012,220158999006040121,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,006,04,014,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,0,4,La queman,4 cuartos,Si,1 hogares,1,6 personas,3 dormitorios,#NULL !,22015899900604,220158999006,22015899900604014,220158999006040141,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,006,06,001,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,6 personas,Sin dormitorio,#NULL !,22015899900606,220158999006,22015899900606001,220158999006060011,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,006,06,010,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,6 personas,Sin dormitorio,#NULL !,22015899900606,220158999006,22015899900606010,220158999006060101,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,007,01,004,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La entierran,4 cuartos,Si,1 hogares,1,6 personas,4 dormitorios,#NULL !,22015899900701,220158999007,22015899900701004,220158999007010041,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,007,01,011,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,4 cuartos,Si,1 hogares,1,6 personas,4 dormitorios,#NULL !,22015899900701,220158999007,22015899900701011,220158999007010111,ORELLANA,ORELLANA,LA BELLEZA,6
Orellana,01,58,999,007,01,017,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,1,6 personas,1 dormitorio,#NULL !,22015899900701,220158999007,22015899900701017,220158999007010171,ORELLANA,ORELLANA,LA BELLEZA,6
