PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Secuencial de Hogar,"Del total de cuartos de este hogar, Cuantos son exclusivos para dormir",Ningun Dormitorio,Tiene este hogar cuarto o espacio exclusivo para cocinar,El servicio higiénico o escusado que dispone el hogar es,Dispone este hogar de espacio con instalaciones y/o ducha para bañarse,Cual es el principal combustible o energía que utiliza este hogar para cocinar,"Principalmente, el agua que toman los miembros del hogar",Dispone este hogar de servicio de telefono convencional,Algun miembro de este hogar dispone de servicio de telefono celular,Dispone este hogar de servicio de internet,Dispone este hogar de computadora,Dispone este hogar de servicio de televisión por cable,Cuanto fue el último pago que realizó el hogar por concepto de luz eléctrica,No paga la luz electrica,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para trabajar,Cuantos se trasladan fuera de esta ciudad o parroquia para trabajar,Algún miembro de este hogar se traslada fuera de esta ciudad o parroquia rural para estudiar,Cuantos se trasladan fuera de la ciudad o parroquia rural para estudiar,La vivienda que ocupa este hogar es,"Durante el año 2010, Alguna persona de este hogar recibió dinero por parte de familiares o amigos que viven en el exterior",A partir del último censo de población y vivienda(Noviembre 2001) una o mas personas que vivían en este hogar viajaron a otro pais y todavia no regresan para quedarse definitivamente,Cuantos personas viajaron al Exterior,Total_Personas,Total_Hombres,Total_Mujeres,Identificador de manzana,Identificador de vivienda,Identificador de hogar,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id
Orellana,1,57,999,4,1,25,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,12,7,5,22015799900401,"2,2015799900401E+016","2,2015799900401E+017",220157999004010251,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,1,28,1,Area rural,Hogar 1,7 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,Si,No,2,#NULL !,No,#NULL !,Si,2,Por servicios,No,No,#NULL !,3,1,2,22015799900401,"2,2015799900401E+016","2,2015799900401E+017",220157999004010281,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,2,1,1,Area rural,Hogar 1,6 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,9,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,9,5,4,22015799900402,"2,2015799900402E+016","2,2015799900402E+017",220157999004020011,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,2,2,1,Area rural,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,4,4,0,22015799900402,"2,2015799900402E+016","2,2015799900402E+017",220157999004020021,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,2,3,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,2,2,22015799900402,"2,2015799900402E+016","2,2015799900402E+017",220157999004020031,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,2,4,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,22,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015799900402,"2,2015799900402E+016","2,2015799900402E+017",220157999004020041,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,2,6,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,10,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015799900402,"2,2015799900402E+016","2,2015799900402E+017",220157999004020061,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,2,7,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,3,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015799900402,"2,2015799900402E+016","2,2015799900402E+017",220157999004020071,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,2,9,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,6,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015799900402,"2,2015799900402E+016","2,2015799900402E+017",220157999004020091,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,2,11,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,7,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015799900402,"2,2015799900402E+016","2,2015799900402E+017",220157999004020111,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,2,12,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,7,2,5,22015799900402,"2,2015799900402E+016","2,2015799900402E+017",220157999004020121,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,3,2,1,Area rural,Hogar 1,6 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,Si,No,9999,#NULL !,No,#NULL !,No,#NULL !,Por servicios,No,No,#NULL !,1,1,0,22015799900403,"2,2015799900403E+016","2,2015799900403E+017",220157999004030021,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,3,3,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,9,4,5,22015799900403,"2,2015799900403E+016","2,2015799900403E+017",220157999004030031,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,3,4,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,10,7,3,22015799900403,"2,2015799900403E+016","2,2015799900403E+017",220157999004030041,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,3,8,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,1,1,0,22015799900403,"2,2015799900403E+016","2,2015799900403E+017",220157999004030081,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,3,9,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,6,1,5,22015799900403,"2,2015799900403E+016","2,2015799900403E+017",220157999004030091,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,4,1,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,1,2,22015799900404,"2,2015799900404E+016","2,2015799900404E+017",220157999004040011,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,4,3,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,5,2,3,22015799900404,"2,2015799900404E+016","2,2015799900404E+017",220157999004040031,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,4,6,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,8,4,4,22015799900404,"2,2015799900404E+016","2,2015799900404E+017",220157999004040061,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,4,7,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,3,2,1,22015799900404,"2,2015799900404E+016","2,2015799900404E+017",220157999004040071,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,4,8,1,Area rural,Hogar 1,4 dormitorios,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,9,5,4,22015799900404,"2,2015799900404E+016","2,2015799900404E+017",220157999004040081,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,4,9,1,Area rural,Hogar 1,4 dormitorios,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,1,1,0,22015799900404,"2,2015799900404E+016","2,2015799900404E+017",220157999004040091,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,4,10,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,6,2,22015799900404,"2,2015799900404E+016","2,2015799900404E+017",220157999004040101,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,4,11,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,No cocina,La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Por servicios,No,No,#NULL !,3,3,0,22015799900404,"2,2015799900404E+016","2,2015799900404E+017",220157999004040111,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,4,12,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,2,0,22015799900404,"2,2015799900404E+016","2,2015799900404E+017",220157999004040121,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,4,13,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,Si,2,Propia y totalmente pagada,No,No,#NULL !,6,2,4,22015799900404,"2,2015799900404E+016","2,2015799900404E+017",220157999004040131,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,4,15,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,Si,1,Propia y totalmente pagada,No,No,#NULL !,6,3,3,22015799900404,"2,2015799900404E+016","2,2015799900404E+017",220157999004040151,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,4,16,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,2,1,1,22015799900404,"2,2015799900404E+016","2,2015799900404E+017",220157999004040161,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,4,19,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,8,5,3,22015799900404,"2,2015799900404E+016","2,2015799900404E+017",220157999004040191,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,5,1,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,No tiene,No tiene,"Leña, carbón",La hierven,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Prestada o cedida (no pagada),No,No,#NULL !,3,3,0,22015799900405,"2,2015799900405E+016","2,2015799900405E+017",220157999004050011,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,5,2,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,Si,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,Si,1 Persona,2,2,0,22015799900405,"2,2015799900405E+016","2,2015799900405E+017",220157999004050021,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,4,5,3,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015799900405,"2,2015799900405E+016","2,2015799900405E+017",220157999004050031,ORELLANA,ORELLANA,INES ARANGO,220157999004
Orellana,1,57,999,5,2,3,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,7,4,3,22015799900502,"2,2015799900502E+016","2,2015799900502E+017",220157999005020031,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,2,4,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,1,1,0,22015799900502,"2,2015799900502E+016","2,2015799900502E+017",220157999005020041,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,2,5,1,Area rural,Hogar 1,2 dormitorios,#NULL !,No,Compartido con varios hogares,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,5,1,4,22015799900502,"2,2015799900502E+016","2,2015799900502E+017",220157999005020051,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,2,7,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,Compartido con varios hogares,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,5,3,2,22015799900502,"2,2015799900502E+016","2,2015799900502E+017",220157999005020071,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,2,9,1,Area rural,Hogar 1,0,0,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,4,1,3,22015799900502,"2,2015799900502E+016","2,2015799900502E+017",220157999005020091,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,4,2,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,5,1,4,22015799900504,"2,2015799900504E+016","2,2015799900504E+017",220157999005040021,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,4,4,1,Area rural,Hogar 1,1 dormitorio,#NULL !,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,7,3,4,22015799900504,"2,2015799900504E+016","2,2015799900504E+017",220157999005040041,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,4,5,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,20,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,6,4,2,22015799900504,"2,2015799900504E+016","2,2015799900504E+017",220157999005040051,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,4,6,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,5,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,5,3,2,22015799900504,"2,2015799900504E+016","2,2015799900504E+017",220157999005040061,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,4,7,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,8,4,4,22015799900504,"2,2015799900504E+016","2,2015799900504E+017",220157999005040071,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,4,13,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,5,3,2,22015799900504,"2,2015799900504E+016","2,2015799900504E+017",220157999005040131,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,4,14,1,Area rural,Hogar 1,0,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,1,2,22015799900504,"2,2015799900504E+016","2,2015799900504E+017",220157999005040141,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,4,16,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,6,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,6,1,5,22015799900504,"2,2015799900504E+016","2,2015799900504E+017",220157999005040161,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,4,17,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,1,1,0,22015799900504,"2,2015799900504E+016","2,2015799900504E+017",220157999005040171,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,4,18,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015799900504,"2,2015799900504E+016","2,2015799900504E+017",220157999005040181,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,4,19,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,2,1,1,22015799900504,"2,2015799900504E+016","2,2015799900504E+017",220157999005040191,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,5,1,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,1,1,0,22015799900505,"2,2015799900505E+016","2,2015799900505E+017",220157999005050011,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,5,2,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,4,3,1,22015799900505,"2,2015799900505E+016","2,2015799900505E+017",220157999005050021,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,5,3,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,5,3,2,22015799900505,"2,2015799900505E+016","2,2015799900505E+017",220157999005050031,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,5,4,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,9999,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,3,2,1,22015799900505,"2,2015799900505E+016","2,2015799900505E+017",220157999005050041,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,5,5,1,Area rural,Hogar 1,4 dormitorios,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,7,3,4,22015799900505,"2,2015799900505E+016","2,2015799900505E+017",220157999005050051,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,5,6,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,2,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,10,6,4,22015799900505,"2,2015799900505E+016","2,2015799900505E+017",220157999005050061,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,5,9,1,Area rural,Hogar 1,3 dormitorios,#NULL !,No,No tiene,No tiene,"Leña, carbón",La beben tal como llega al hogar,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,5,3,2,22015799900505,"2,2015799900505E+016","2,2015799900505E+017",220157999005050091,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,6,1,1,Area rural,Hogar 1,3 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,8,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,9,4,5,22015799900506,"2,2015799900506E+016","2,2015799900506E+017",220157999005060011,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,6,2,1,Area rural,Hogar 1,4 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La hierven,No,No,No,No,No,8,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,8,2,6,22015799900506,"2,2015799900506E+016","2,2015799900506E+017",220157999005060021,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,6,3,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,No tiene,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,11,#NULL !,No,#NULL !,No,#NULL !,"Propia (regalada, donada, heredada o por posesión)",No,No,#NULL !,7,4,3,22015799900506,"2,2015799900506E+016","2,2015799900506E+017",220157999005060031,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,6,4,1,Area rural,Hogar 1,0,0,No,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),La beben tal como llega al hogar,No,No,No,No,No,#NULL !,2,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,1,1,0,22015799900506,"2,2015799900506E+016","2,2015799900506E+017",220157999005060041,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,9,1,1,Area rural,Hogar 1,2 dormitorios,#NULL !,Si,De uso exclusivo del hogar,No tiene,"Leña, carbón",La hierven,No,No,No,No,No,#NULL !,#NULL !,No,#NULL !,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,4,3,1,22015799900509,"2,2015799900509E+016","2,2015799900509E+017",220157999005090011,ORELLANA,ORELLANA,INES ARANGO,220157999005
Orellana,1,57,999,5,9,2,1,Area rural,Hogar 1,1 dormitorio,#NULL !,Si,De uso exclusivo del hogar,No tiene,Gas (tanque o cilindro),Le ponen cloro,No,No,No,No,No,#NULL !,#NULL !,Si,1,No,#NULL !,Propia y totalmente pagada,No,No,#NULL !,6,4,2,22015799900509,"2,2015799900509E+016","2,2015799900509E+017",220157999005090021,ORELLANA,ORELLANA,INES ARANGO,220157999005
