PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Tipo de vivienda,Via de acceso principal a la vivienda,Condición de ocupación de la vivienda,Material predominante del techo o cubierta de la vivienda,Material predominante de las paredes exteriores de la vivienda,Material predominante del piso de la vivienda,Estado del techo de la vivienda,Estado de las paredes de la vivienda,Estado del piso de la vivienda,De donde proviene principalmente el agua que recibe la vivienda,El agua que recibe la vivienda es,El servicio higiénico o escusado de la vivienda es,El servicio de luz (energía) eléctrica de la vivienda proviene principalmente,Dispone la vivienda de medidor de energía eléctrica,Cuantos focos ahorradores tiene su vivienda,Cuantos focos convencionales tiene su vivienda,Principalmente como elimina la basura,"Sin contar la cocina, el baño y cuartos de negocio.Cuantos cuartos tiene la vivienda","Todas las personas que duermen en esta vivienda, cocinan sus alimentos en forma conjunta y comparten un mismo gasto para la comida",Cuantos grupos de personas(hogares) duermen en su vivienda y cocinan los alimentos por separado incluya su hogar,nro_hogares,Total de personas de la vivienda,Total_Personas,Total de dormitorios de la vivienda,Total de emigrantes,Identificador de manzana,viv_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id,hog_id
Orellana,01,52,999,005,05,013,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Caña,Bueno,Regular,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La entierran,4 cuartos,Si,1 hogares,1,8 personas,8,4 dormitorios,#NULL !,22015299900505,22015299900505013,ORELLANA,ORELLANA,TARACOA,220152999005,220152999005050131
Orellana,01,54,999,004,05,003,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,"Asbesto (Eternit, Eurolit)",Ladrillo o bloque,"Cerámica, baldosa, vinil o mármol",Malo,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,3 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015499900405,22015499900405003,ORELLANA,ORELLANA,EL DORADO,220154999004,220154999004050031
Orellana,01,56,999,002,01,007,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,2,La queman,5 cuartos,Si,1 hogares,1,8 personas,8,4 dormitorios,#NULL !,22015699900201,22015699900201007,ORELLANA,ORELLANA,GARCIA MORENO,220156999002,220156999002010071
Orellana,01,57,999,001,01,008,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,6,2,La entierran,5 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015799900101,22015799900101008,ORELLANA,ORELLANA,INES ARANGO,220157999001,220157999001010081
Orellana,01,57,999,002,05,009,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,4 cuartos,Si,1 hogares,1,8 personas,8,4 dormitorios,1,22015799900205,22015799900205009,ORELLANA,ORELLANA,INES ARANGO,220157999002,220157999002050091
Orellana,01,57,999,002,09,002,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,4 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015799900209,22015799900209002,ORELLANA,ORELLANA,INES ARANGO,220157999002,220157999002090021
Orellana,01,57,999,002,09,005,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,5 cuartos,Si,1 hogares,1,8 personas,8,4 dormitorios,#NULL !,22015799900209,22015799900209005,ORELLANA,ORELLANA,INES ARANGO,220157999002,220157999002090051
Orellana,01,57,999,002,10,002,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,4 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015799900210,22015799900210002,ORELLANA,ORELLANA,INES ARANGO,220157999002,220157999002100021
Orellana,01,57,999,002,11,014,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,No tiene medidor,3,0,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015799900211,22015799900211014,ORELLANA,ORELLANA,INES ARANGO,220157999002,220157999002110141
Orellana,01,57,999,002,12,002,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,Por carro recolector,4 cuartos,Si,1 hogares,1,8 personas,8,4 dormitorios,#NULL !,22015799900212,22015799900212002,ORELLANA,ORELLANA,INES ARANGO,220157999002,220157999002120021
Orellana,01,57,999,003,02,003,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,4 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015799900302,22015799900302003,ORELLANA,ORELLANA,INES ARANGO,220157999003,220157999003020031
Orellana,01,57,999,003,04,001,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015799900304,22015799900304001,ORELLANA,ORELLANA,INES ARANGO,220157999003,220157999003040011
Orellana,01,57,999,003,06,001,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,Por carro recolector,5 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015799900306,22015799900306001,ORELLANA,ORELLANA,INES ARANGO,220157999003,220157999003060011
Orellana,01,57,999,003,06,020,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015799900306,22015799900306020,ORELLANA,ORELLANA,INES ARANGO,220157999003,220157999003060201
Orellana,01,57,999,003,06,029,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,"Asbesto (Eternit, Eurolit)",Ladrillo o bloque,"Cerámica, baldosa, vinil o mármol",Regular,Regular,Malo,De red pública,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,4 cuartos,Si,1 hogares,1,8 personas,8,4 dormitorios,#NULL !,22015799900306,22015799900306029,ORELLANA,ORELLANA,INES ARANGO,220157999003,220157999003060291
Orellana,01,57,999,003,06,033,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,1,1,Por carro recolector,4 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015799900306,22015799900306033,ORELLANA,ORELLANA,INES ARANGO,220157999003,220157999003060331
Orellana,01,57,999,003,07,005,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,0,3,Por carro recolector,2 cuartos,Si,1 hogares,1,8 personas,8,Sin dormitorio,#NULL !,22015799900307,22015799900307005,ORELLANA,ORELLANA,INES ARANGO,220157999003,220157999003070051
Orellana,01,57,999,003,11,003,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,4 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015799900311,22015799900311003,ORELLANA,ORELLANA,INES ARANGO,220157999003,220157999003110031
Orellana,01,57,999,004,01,014,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,1,1,De otra forma,4 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015799900401,22015799900401014,ORELLANA,ORELLANA,INES ARANGO,220157999004,220157999004010141
Orellana,01,57,999,004,01,018,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,No tiene,#NULL !,#NULL !,#NULL !,De otra forma,4 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015799900401,22015799900401018,ORELLANA,ORELLANA,INES ARANGO,220157999004,220157999004010181
Orellana,01,57,999,004,04,006,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,De otra forma,2 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015799900404,22015799900404006,ORELLANA,ORELLANA,INES ARANGO,220157999004,220157999004040061
Orellana,01,57,999,004,04,010,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,4 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015799900404,22015799900404010,ORELLANA,ORELLANA,INES ARANGO,220157999004,220157999004040101
Orellana,01,57,999,004,04,019,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,4 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015799900404,22015799900404019,ORELLANA,ORELLANA,INES ARANGO,220157999004,220157999004040191
Orellana,01,57,999,005,04,007,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Asbesto (Eternit, Eurolit)",Ladrillo o bloque,"Cerámica, baldosa, vinil o mármol",Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015799900504,22015799900504007,ORELLANA,ORELLANA,INES ARANGO,220157999005,220157999005040071
Orellana,01,57,999,005,06,002,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Ladrillo o cemento,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,La queman,4 cuartos,Si,1 hogares,1,8 personas,8,4 dormitorios,#NULL !,22015799900506,22015799900506002,ORELLANA,ORELLANA,INES ARANGO,220157999005,220157999005060021
Orellana,01,58,999,002,01,003,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,5 cuartos,Si,1 hogares,1,8 personas,8,5 dormitorios,#NULL !,22015899900201,22015899900201003,ORELLANA,ORELLANA,LA BELLEZA,220158999002,220158999002010031
Orellana,01,58,999,002,01,007,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,4 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015899900201,22015899900201007,ORELLANA,ORELLANA,LA BELLEZA,220158999002,220158999002010071
Orellana,01,58,999,002,02,019,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015899900202,22015899900202019,ORELLANA,ORELLANA,LA BELLEZA,220158999002,220158999002020191
Orellana,01,58,999,003,02,006,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015899900302,22015899900302006,ORELLANA,ORELLANA,LA BELLEZA,220158999003,220158999003020061
Orellana,01,58,999,003,02,007,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,3 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015899900302,22015899900302007,ORELLANA,ORELLANA,LA BELLEZA,220158999003,220158999003020071
Orellana,01,58,999,003,05,007,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,5 cuartos,Si,1 hogares,1,8 personas,8,4 dormitorios,#NULL !,22015899900305,22015899900305007,ORELLANA,ORELLANA,LA BELLEZA,220158999003,220158999003050071
Orellana,01,58,999,006,01,004,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Madera,Caña,Malo,Regular,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,8 personas,8,Sin dormitorio,#NULL !,22015899900601,22015899900601004,ORELLANA,ORELLANA,LA BELLEZA,220158999006,220158999006010041
Orellana,01,58,999,006,01,017,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,8 personas,8,Sin dormitorio,#NULL !,22015899900601,22015899900601017,ORELLANA,ORELLANA,LA BELLEZA,220158999006,220158999006010171
Orellana,01,58,999,006,04,009,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,2,2,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015899900604,22015899900604009,ORELLANA,ORELLANA,LA BELLEZA,220158999006,220158999006040091
Orellana,01,58,999,007,01,010,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,2 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015899900701,22015899900701010,ORELLANA,ORELLANA,LA BELLEZA,220158999007,220158999007010101
Orellana,01,58,999,007,01,013,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,8 cuartos,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015899900701,22015899900701013,ORELLANA,ORELLANA,LA BELLEZA,220158999007,220158999007010131
Orellana,01,58,999,007,01,016,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,No tiene,#NULL !,#NULL !,#NULL !,La queman,3 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015899900701,22015899900701016,ORELLANA,ORELLANA,LA BELLEZA,220158999007,220158999007010161
Orellana,01,58,999,007,01,027,1,Area rural,Choza,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Otros materiales,Otros materiales,Malo,Regular,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La entierran,1 cuarto,Si,1 hogares,1,8 personas,8,Sin dormitorio,#NULL !,22015899900701,22015899900701027,ORELLANA,ORELLANA,LA BELLEZA,220158999007,220158999007010271
Orellana,01,58,999,007,03,025,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,3,2,Por carro recolector,3 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015899900703,22015899900703025,ORELLANA,ORELLANA,LA BELLEZA,220158999007,220158999007030251
Orellana,01,58,999,007,04,003,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La queman,2 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015899900704,22015899900704003,ORELLANA,ORELLANA,LA BELLEZA,220158999007,220158999007040031
Orellana,01,58,999,007,04,008,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,7 cuartos,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015899900704,22015899900704008,ORELLANA,ORELLANA,LA BELLEZA,220158999007,220158999007040081
Orellana,01,58,999,009,03,016,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,6 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015899900903,22015899900903016,ORELLANA,ORELLANA,LA BELLEZA,220158999009,220158999009030161
Orellana,01,58,999,010,07,001,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,8 personas,8,4 dormitorios,#NULL !,22015899901007,22015899901007001,ORELLANA,ORELLANA,LA BELLEZA,220158999010,220158999010070011
Orellana,01,58,999,012,03,001,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De red pública,"Por tubería fuera del edificio, lote o terreno",Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,1,1,Por carro recolector,2 cuartos,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015899901203,22015899901203001,ORELLANA,ORELLANA,LA BELLEZA,220158999012,220158999012030011
Orellana,01,58,999,013,03,018,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015899901303,22015899901303018,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013030181
Orellana,01,58,999,013,04,002,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La queman,4 cuartos,Si,1 hogares,1,8 personas,8,4 dormitorios,#NULL !,22015899901304,22015899901304002,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013040021
Napo,01,53,999,016,04,010,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,9 personas,9,2 dormitorios,#NULL !,15015399901604,15015399901604010,NAPO,TENA,CHONTAPUNTA,150153999016,150153999016040101
Orellana,01,51,999,001,02,002,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,La queman,2 cuartos,Si,1 hogares,1,9 personas,9,2 dormitorios,#NULL !,22015199900102,22015199900102002,ORELLANA,ORELLANA,DAYUMA,220151999001,220151999001020021
Orellana,01,51,999,001,02,007,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,0,3,La queman,3 cuartos,Si,1 hogares,1,9 personas,9,2 dormitorios,#NULL !,22015199900102,22015199900102007,ORELLANA,ORELLANA,DAYUMA,220151999001,220151999001020071
Orellana,01,51,999,001,06,007,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Generador de luz (Planta eléctrica),#NULL !,11,0,La queman,3 cuartos,Si,1 hogares,1,9 personas,9,3 dormitorios,#NULL !,22015199900106,22015199900106007,ORELLANA,ORELLANA,DAYUMA,220151999001,220151999001060071
Orellana,01,51,999,001,07,003,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,No tiene,#NULL !,#NULL !,#NULL !,La queman,4 cuartos,Si,1 hogares,1,9 personas,9,4 dormitorios,#NULL !,22015199900107,22015199900107003,ORELLANA,ORELLANA,DAYUMA,220151999001,220151999001070031
Orellana,01,51,999,002,03,012,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,"La arrojan al río, acequia o canal",4 cuartos,Si,1 hogares,1,9 personas,9,4 dormitorios,#NULL !,22015199900203,22015199900203012,ORELLANA,ORELLANA,DAYUMA,220151999002,220151999002030121
