PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Tipo de vivienda,Via de acceso principal a la vivienda,Condición de ocupación de la vivienda,Material predominante del techo o cubierta de la vivienda,Material predominante de las paredes exteriores de la vivienda,Material predominante del piso de la vivienda,Estado del techo de la vivienda,Estado de las paredes de la vivienda,Estado del piso de la vivienda,De donde proviene principalmente el agua que recibe la vivienda,El agua que recibe la vivienda es,El servicio higiénico o escusado de la vivienda es,El servicio de luz (energía) eléctrica de la vivienda proviene principalmente,Dispone la vivienda de medidor de energía eléctrica,Cuantos focos ahorradores tiene su vivienda,Cuantos focos convencionales tiene su vivienda,Principalmente como elimina la basura,"Sin contar la cocina, el baño y cuartos de negocio.Cuantos cuartos tiene la vivienda","Todas las personas que duermen en esta vivienda, cocinan sus alimentos en forma conjunta y comparten un mismo gasto para la comida",Cuantos grupos de personas(hogares) duermen en su vivienda y cocinan los alimentos por separado incluya su hogar,nro_hogares,Total de personas de la vivienda,Total_Personas,Total de dormitorios de la vivienda,Total de emigrantes,Identificador de manzana,viv_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia,sec_id,hog_id
Orellana,01,51,999,011,04,012,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Ladrillo o bloque,Ladrillo o cemento,Bueno,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,7 personas,7,2 dormitorios,#NULL !,22015199901104,22015199901104012,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040121
Orellana,01,51,999,011,04,021,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,7 personas,7,1 dormitorio,#NULL !,22015199901104,22015199901104021,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040211
Orellana,01,51,999,011,04,035,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,La queman,1 cuarto,Si,1 hogares,1,7 personas,7,1 dormitorio,#NULL !,22015199901104,22015199901104035,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040351
Orellana,01,51,999,011,04,037,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,7 personas,7,3 dormitorios,#NULL !,22015199901104,22015199901104037,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040371
Orellana,01,51,999,016,02,007,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,3 cuartos,Si,1 hogares,1,7 personas,7,2 dormitorios,#NULL !,22015199901602,22015199901602007,ORELLANA,ORELLANA,DAYUMA,220151999016,220151999016020071
Orellana,01,51,999,016,02,010,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Ladrillo o bloque,Ladrillo o cemento,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,5,0,Por carro recolector,5 cuartos,Si,1 hogares,1,7 personas,7,4 dormitorios,#NULL !,22015199901602,22015199901602010,ORELLANA,ORELLANA,DAYUMA,220151999016,220151999016020101
Orellana,01,51,999,016,04,009,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,5 cuartos,Si,1 hogares,1,7 personas,7,4 dormitorios,#NULL !,22015199901604,22015199901604009,ORELLANA,ORELLANA,DAYUMA,220151999016,220151999016040091
Orellana,01,51,999,018,01,038,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Bueno,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,2,1,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,7 personas,7,1 dormitorio,#NULL !,22015199901801,22015199901801038,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010381
Orellana,01,51,999,018,01,044,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Malo,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,7 personas,7,1 dormitorio,#NULL !,22015199901801,22015199901801044,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010441
Orellana,01,52,999,003,05,002,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,7 personas,7,1 dormitorio,#NULL !,22015299900305,22015299900305002,ORELLANA,ORELLANA,TARACOA,220152999003,220152999003050021
Orellana,01,54,999,005,04,003,1,Area rural,Choza,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Adobe o tapia,Tierra,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,1 cuarto,Si,1 hogares,1,7 personas,7,Sin dormitorio,#NULL !,22015499900504,22015499900504003,ORELLANA,ORELLANA,EL DORADO,220154999005,220154999005040031
Orellana,01,54,999,005,04,007,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,7 personas,7,2 dormitorios,#NULL !,22015499900504,22015499900504007,ORELLANA,ORELLANA,EL DORADO,220154999005,220154999005040071
Orellana,01,57,999,001,03,003,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,5,2,Por carro recolector,4 cuartos,Si,1 hogares,1,7 personas,7,4 dormitorios,#NULL !,22015799900103,22015799900103003,ORELLANA,ORELLANA,INES ARANGO,220157999001,220157999001030031
Orellana,01,57,999,001,04,002,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Ladrillo o bloque,Otros materiales,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,6,0,Por carro recolector,4 cuartos,Si,1 hogares,1,7 personas,7,4 dormitorios,#NULL !,22015799900104,22015799900104002,ORELLANA,ORELLANA,INES ARANGO,220157999001,220157999001040021
Orellana,01,58,999,007,02,005,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,La queman,1 cuarto,Si,1 hogares,1,7 personas,7,1 dormitorio,#NULL !,22015899900702,22015899900702005,ORELLANA,ORELLANA,LA BELLEZA,220158999007,220158999007020051
Orellana,01,58,999,007,02,018,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,7,Por carro recolector,4 cuartos,Si,1 hogares,1,7 personas,7,4 dormitorios,#NULL !,22015899900702,22015899900702018,ORELLANA,ORELLANA,LA BELLEZA,220158999007,220158999007020181
Orellana,01,58,999,013,01,028,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,4 cuartos,Si,1 hogares,1,7 personas,7,4 dormitorios,#NULL !,22015899901301,22015899901301028,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013010281
Orellana,01,58,999,013,01,029,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,5 cuartos,Si,1 hogares,1,7 personas,7,3 dormitorios,#NULL !,22015899901301,22015899901301029,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013010291
Orellana,01,58,999,013,05,004,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La entierran,2 cuartos,Si,1 hogares,1,7 personas,7,1 dormitorio,#NULL !,22015899901305,22015899901305004,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013050041
Orellana,01,58,999,013,05,011,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,7 personas,7,2 dormitorios,#NULL !,22015899901305,22015899901305011,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013050111
Orellana,01,58,999,013,06,010,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,"La arrojan al río, acequia o canal",3 cuartos,Si,1 hogares,1,7 personas,7,1 dormitorio,#NULL !,22015899901306,22015899901306010,ORELLANA,ORELLANA,LA BELLEZA,220158999013,220158999013060101
Orellana,01,58,999,014,05,004,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,3 cuartos,Si,1 hogares,1,7 personas,7,2 dormitorios,#NULL !,22015899901405,22015899901405004,ORELLANA,ORELLANA,LA BELLEZA,220158999014,220158999014050041
Orellana,01,58,999,014,05,005,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Otro,#NULL !,2,0,Por carro recolector,3 cuartos,Si,1 hogares,1,7 personas,7,3 dormitorios,#NULL !,22015899901405,22015899901405005,ORELLANA,ORELLANA,LA BELLEZA,220158999014,220158999014050051
Orellana,01,58,999,014,05,006,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Regular,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,La queman,3 cuartos,Si,1 hogares,1,7 personas,7,2 dormitorios,#NULL !,22015899901405,22015899901405006,ORELLANA,ORELLANA,LA BELLEZA,220158999014,220158999014050061
Orellana,01,58,999,014,05,008,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,1 cuarto,Si,1 hogares,1,7 personas,7,1 dormitorio,#NULL !,22015899901405,22015899901405008,ORELLANA,ORELLANA,LA BELLEZA,220158999014,220158999014050081
Orellana,01,58,999,015,01,008,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Malo,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,De otra forma,2 cuartos,Si,1 hogares,1,7 personas,7,2 dormitorios,#NULL !,22015899901501,22015899901501008,ORELLANA,ORELLANA,LA BELLEZA,220158999015,220158999015010081
Orellana,01,58,999,015,01,010,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,7 personas,7,2 dormitorios,#NULL !,22015899901501,22015899901501010,ORELLANA,ORELLANA,LA BELLEZA,220158999015,220158999015010101
Orellana,01,58,999,015,01,024,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Ladrillo o bloque,Ladrillo o cemento,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,7 personas,7,2 dormitorios,1,22015899901501,22015899901501024,ORELLANA,ORELLANA,LA BELLEZA,220158999015,220158999015010241
Orellana,01,58,999,015,01,050,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,De otra forma,2 cuartos,Si,1 hogares,1,7 personas,7,2 dormitorios,#NULL !,22015899901501,22015899901501050,ORELLANA,ORELLANA,LA BELLEZA,220158999015,220158999015010501
Orellana,01,58,999,015,01,054,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tabla sin tratar,Bueno,Bueno,Bueno,"De río, vertiente, acequia o canal",Por tubería dentro de la vivienda,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,7 personas,7,4 dormitorios,#NULL !,22015899901501,22015899901501054,ORELLANA,ORELLANA,LA BELLEZA,220158999015,220158999015010541
Orellana,01,58,999,015,01,062,1,Area rural,Choza,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,"Palma, paja u hoja",Adobe o tapia,Tierra,Regular,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,7 personas,7,Sin dormitorio,#NULL !,22015899901501,22015899901501062,ORELLANA,ORELLANA,LA BELLEZA,220158999015,220158999015010621
Orellana,01,51,999,007,01,007,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Hormigón,Ladrillo o cemento,Bueno,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,De uso exclusivo,4,0,Por carro recolector,2 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015199900701,22015199900701007,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007010071
Orellana,01,51,999,007,01,009,1,Area rural,Casa/Villa,Calle o carretera empedrada,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,"Con descarga directa al mar, río, lago o quebrada",Red de empresa eléctrica de servicio público,No tiene medidor,0,3,Por carro recolector,5 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015199900701,22015199900701009,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007010091
Orellana,01,51,999,007,01,028,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Ladrillo o cemento,Bueno,Bueno,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,2,0,La queman,3 cuartos,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015199900701,22015199900701028,ORELLANA,ORELLANA,DAYUMA,220151999007,220151999007010281
Orellana,01,51,999,009,04,015,1,Area rural,Rancho,Rio /mar / lago,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,1 cuarto,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015199900904,22015199900904015,ORELLANA,ORELLANA,DAYUMA,220151999009,220151999009040151
Orellana,01,51,999,009,04,025,1,Area rural,Rancho,Rio /mar / lago,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,4 cuartos,Si,1 hogares,1,8 personas,8,4 dormitorios,#NULL !,22015199900904,22015199900904025,ORELLANA,ORELLANA,DAYUMA,220151999009,220151999009040251
Orellana,01,51,999,011,01,010,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,"Palma, paja u hoja",Madera,Tierra,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,Por carro recolector,3 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015199901101,22015199901101010,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011010101
Orellana,01,51,999,011,03,006,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Malo,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,No tiene medidor,10,0,"La arrojan al río, acequia o canal",3 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015199901103,22015199901103006,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011030061
Orellana,01,51,999,011,03,008,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,No tiene medidor,2,4,"La arrojan al río, acequia o canal",3 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015199901103,22015199901103008,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011030081
Orellana,01,51,999,011,03,009,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,De pozo,No recibe agua por tubería sino por otros medios,Conectado a pozo ciego,Red de empresa eléctrica de servicio público,No tiene medidor,0,5,Por carro recolector,2 cuartos,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015199901103,22015199901103009,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011030091
Orellana,01,51,999,011,03,014,1,Area rural,Rancho,Rio /mar / lago,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,"La arrojan al río, acequia o canal",3 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015199901103,22015199901103014,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011030141
Orellana,01,51,999,011,03,031,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,"La arrojan al río, acequia o canal",1 cuarto,Si,1 hogares,1,8 personas,8,Sin dormitorio,#NULL !,22015199901103,22015199901103031,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011030311
Orellana,01,51,999,011,04,009,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,No tiene medidor,2,2,Por carro recolector,4 cuartos,Si,1 hogares,1,8 personas,8,4 dormitorios,#NULL !,22015199901104,22015199901104009,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040091
Orellana,01,51,999,011,04,028,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015199901104,22015199901104028,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040281
Orellana,01,51,999,011,04,029,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,1,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015199901104,22015199901104029,ORELLANA,ORELLANA,DAYUMA,220151999011,220151999011040291
Orellana,01,51,999,016,04,015,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Bueno,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Letrina,No tiene,#NULL !,#NULL !,#NULL !,La arrojan en terreno baldío o quebrada,3 cuartos,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015199901604,22015199901604015,ORELLANA,ORELLANA,DAYUMA,220151999016,220151999016040151
Orellana,01,51,999,016,04,025,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,No tiene,No tiene,#NULL !,#NULL !,#NULL !,La queman,3 cuartos,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015199901604,22015199901604025,ORELLANA,ORELLANA,DAYUMA,220151999016,220151999016040251
Orellana,01,51,999,018,01,034,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Malo,Malo,Malo,De pozo,"Por tubería fuera de la vivienda pero dentro del edificio, lote o terreno",Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,4,6,Por carro recolector,3 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015199901801,22015199901801034,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010341
Orellana,01,51,999,018,01,055,1,Area rural,Rancho,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Regular,Regular,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,Letrina,Red de empresa eléctrica de servicio público,De uso exclusivo,10,0,La queman,3 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015199901801,22015199901801055,ORELLANA,ORELLANA,DAYUMA,220151999018,220151999018010551
Orellana,01,57,999,001,03,007,1,Area rural,Casa/Villa,"Calle o carretera adoquinada, pavimentada o de concreto",Ocupada con personas presentes,"Asbesto (Eternit, Eurolit)",Ladrillo o bloque,"Cerámica, baldosa, vinil o mármol",Malo,Regular,Malo,Otro (Agua lluvia/albarrada),No recibe agua por tubería sino por otros medios,No tiene,Red de empresa eléctrica de servicio público,De uso exclusivo,3,0,Por carro recolector,4 cuartos,Si,1 hogares,1,8 personas,8,3 dormitorios,#NULL !,22015799900103,22015799900103007,ORELLANA,ORELLANA,INES ARANGO,220157999001,220157999001030071
Orellana,01,57,999,001,03,016,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Bueno,Bueno,Bueno,De pozo,No recibe agua por tubería sino por otros medios,Conectado a red pública de alcantarillado,Red de empresa eléctrica de servicio público,De uso exclusivo,0,4,"La arrojan al río, acequia o canal",4 cuartos,Si,1 hogares,1,8 personas,8,2 dormitorios,#NULL !,22015799900103,22015799900103016,ORELLANA,ORELLANA,INES ARANGO,220157999001,220157999001030161
Orellana,01,58,999,007,02,009,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas presentes,Zinc,Madera,Tabla sin tratar,Regular,Bueno,Regular,"De río, vertiente, acequia o canal",No recibe agua por tubería sino por otros medios,Conectado a pozo séptico,Red de empresa eléctrica de servicio público,De uso exclusivo,1,0,La arrojan en terreno baldío o quebrada,2 cuartos,Si,1 hogares,1,8 personas,8,1 dormitorio,#NULL !,22015899900702,22015899900702009,ORELLANA,ORELLANA,LA BELLEZA,220158999007,220158999007020091
